" " "Código [-]" "Gentílico [-]" "Prefeito [2017]" "Área Territorial - km² [2018]" "População estimada - pessoas [2019]" "Densidade demográfica - hab/km² [2010]" "Escolarização <span>6 a 14 anos</span> - % [2010]" "IDHM <span>Índice de desenvolvimento humano municipal</span> [2010]" "Mortalidade infantil - óbitos por mil nascidos vivos [2017]" "Receitas realizadas - R$ (×1000) [2017]" "Despesas empenhadas - R$ (×1000) [2017]" "PIB per capita - R$ [2017]"
"Santa Rosa de Viterbo" 3547601 santa-rosense "LUIS FERNANDO GASPERINI" 288,576 26540 82,69 97,9 0,77 8,2 68601,56295 61035,55143 29492,87
"Santa Salete" 3547650 saletense "JEDER FABIANO SANTIAGO SOUZA" 79,192 1545 18,23 100 0,772 - 14764,64508 12880,79665 21909,51
"Santo Anastácio" 3547700 anastaciano "ROBERTO VOLPE" 552,876 20878 37,06 98,5 0,753 22,83 78600,16808 44063,92075 20082,06
"Santo André" 3547809 andreense "PAULO HENRIQUE PINTO SERRA" 175,782 718773 3848,01 97,4 0,815 7,59 2493588,87628 2301852,31093 38408,12
"Santo Antônio da Alegria" 3547908 alegriense "JOÃO BAPTISTA MATEUS DE LIMA" 310,311 6929 20,32 97,5 0,702 25,64 25078,04394 22013,69989 21278,13
"Santo Antônio de Posse" 3548005 possense "NORBERTO DE OLIVERIO JUNIOR" 154,133 23310 134,09 97,3 0,702 15,27 99441,30049 76994,72169 45783,3
"Santo Antônio do Aracanguá" 3548054 aracanguaense "RODRIGO APARECIDO SANTANA RODRIGUES" 1308,432 8420 5,83 98,9 0,757 29,13 46586,21956 41167,92738 25933,29
"Santo Antônio do Jardim" 3548104 jardinense "GILMAR DE OLIVEIRA PEZOTTI" 109,956 5954 54,05 97 0,714 39,22 20805,41817 16226,15253 22749,99
"Santo Antônio do Pinhal" 3548203 pinhalense "CLODOMIRO CORREIA DE TOLEDO JUNIOR" 133,008 6811 48,76 98,3 0,706 21,51 26086,65888 24843,80549 15246,65
"Santo Expedito" 3548302 expeditense "IVANDECI JOSÉ CABRAL" 94,465 3111 29,68 99,1 0,732 30,3 13758,90394 11678,4444 12463,29
"Santópolis do Aguapeí" 3548401 santopolitano "HAROLDO ALVES PIO" 128,026 4777 33,44 98,6 0,74 16,95 17610,05984 14498,99071 12975,63
Santos 3548500 santista "PAULO ALEXANDRE PEREIRA BARBOSA" 281,033 433311 1494,26 98,2 0,84 9,02 2639959,07834 2489780,313 51829,99
"São Bento do Sapucaí" 3548609 são-bentista "RONALDO RIVELINO VENÂNCIO" 252,579 10878 41,37 98,5 0,72 8,2 33856,89703 29643,38366 18007,82
"São Bernardo do Campo" 3548708 são-bernardense "ORLANDO MORANDO JUNIOR" 409,532 838936 1869,36 97,6 0,805 9,29 3962694,35675 3574828,53686 53998,54
"São Caetano do Sul" 3548807 sul-caetanense "JOSE AURICCHIO JUNIOR" 15,331 161127 9736,03 97,4 0,862 6,54 1332807,60882 1158170,91112 82119,69
"São Carlos" 3548906 são-carlense "AIRTON GARCIA FERREIRA" 1136,907 251983 195,15 97,9 0,805 7,74 788156,06987 719036,29493 42568,73
"São Francisco" 3549003 são-francisquense "MAURICIO HONORIO DE CARVALHO" 75,579 2821 36,94 100 0,723 51,28 16083,89271 14377,34253 16836,96
"São João da Boa Vista" 3549102 são-joanense "VANDERLEI BORGES DE CARVALHO" 516,399 91211 161,96 97,2 0,797 15,97 343289,08186 313947,32844 32449,24
"São João das Duas Pontes" 3549201 são-joanense "JOSÉ CARLOS BARUCI" 129,462 2568 19,84 99,4 0,72 33,33 16496,92245 13687,6726 16159,83
"São João de Iracema" 3549250 iracemense "LUCIANA DIAS RODRIGUES" 178,396 1922 9,97 98,1 0,748 153,85 17549,35515 14818,82878 18311,12
"São João do Pau d'Alho" 3549300 são-joanense "FERNANDO BARBERINO" 117,665 2105 17,86 99,2 0,75 43,48 14784,83723 12264,72769 25857,96
"São Joaquim da Barra" 3549409 joaquinense "MARCELO DE PAULA MIAN" 410,863 51888 113,28 96,7 0,762 8,53 127850,56901 117250,73056 30118,29
"São José da Bela Vista" 3549508 bela-vistense "PAULO CÉSAR LOPES DO NASCIMENTO" 276,952 8928 30,35 97,9 0,693 21,28 29300,64157 26923,64328 18123,9
"São José do Barreiro" 3549607 barreirense "ALEXANDRE DE SIQUEIRA BRAGA" 570,685 4147 7,14 95,5 0,684 24,39 20799,15331 17636,31202 11226,65
"São José do Rio Pardo" 3549706 rio-pardense "ERNANI CHRISTOVAM VASCONCELLOS" 419,684 54946 123,81 97,6 0,774 5,67 179275,76725 162631,64764 31557,36
"São José do Rio Preto" 3549805 rio-pretense "EDSON EDINHO COELHO ARAÚJO" 431,944 460671 945,12 98 0,797 8,42 1635000,40112 1485089,01712 36599,83
"São José dos Campos" 3549904 joseense "FELÍCIO RAMUTH" 1099,409 721944 572,96 97,4 0,807 9,34 2855786,77665 2439456,95088 56638,69
"São Lourenço da Serra" 3549953 são-lourensano "ARY ANTONIO DESPEZZIO CINTRA" 186,456 15825 74,99 97,2 0,728 4,95 40826,834 37170,15235 13369,02
"São Luiz do Paraitinga" 3550001 luizense "ANA LUCIA BILARD SICHERLE" 617,315 10687 16,84 100 0,697 8,26 35566,58113 32330,16485 16095,76
"São Manuel" 3550100 são-manuelense "RICARDO SALARO NETO" 650,734 40954 58,92 97,3 0,744 9,54 130714,72011 114240,6622 27148,2
"São Miguel Arcanjo" 3550209 são-miguelense "PAULO RICARDO DA SILVA" 930,339 32931 33,8 95,9 0,71 14,22 80296,68934 73105,70149 20551,9
"São Paulo" 3550308 paulistano "BRUNO COVAS LOPES" 1521,11 12252023 7398,26 96 0,805 11,19 54010996,75963 51414029,07708 57759,39
"São Pedro" 3550407 são-pedrense "HELIO DONIZETE ZANATTA" 611,278 35653 51,98 94,8 0,755 4,68 137416,58565 108858,13408 21245,9
"São Pedro do Turvo" 3550506 são-pedrense "MARCO AURELIO OLIVEIRA PINHEIRO" 731,221 7666 9,84 97,4 0,703 23,26 29831,91661 25893,61321 26587,16
"São Roque" 3550605 são-roquense "CLAUDIO JOSÉ DE GÓES" 306,908 91016 256,82 97,6 0,768 13,65 269798,97123 238471,89096 30797,77
"São Sebastião" 3550704 sebastianense "FELIPE AUGUSTO" 402,395 88980 185 98,2 0,772 7,75 683723,61133 641593,19352 31695,7
"São Sebastião da Grama" 3550803 gramense "RICARDO RIBEIRO FLORIDO" 252,41 12182 47,94 98,3 0,701 19,05 33598,02654 30368,08808 26529,1
"São Simão" 3550902 simonense "MARCOS DANIEL BONAGAMBA" 617,252 15322 23,24 99,8 0,766 15,04 54307,19042 48866,35085 30588,33
"São Vicente" 3551009 vicentino "PEDRO LUIS DE FREITAS GOUVÊA JÚNIOR" 148,1 365798 2247,88 96,7 0,768 16,1 957785,42282 895721,04015 14441,16
Sarapuí 3551108 sarapuiano "WELLIGTON MACHADO DE MORAES" 352,592 10285 25,6 99 0,707 8,47 28419,51452 26393,32905 14976,54
Sarutaiá 3551207 sarutaiano "ISNAR FRESCHI SOARES" 141,608 3638 25,58 98,7 0,688 17,24 15520,29483 13116,47751 17598,52
"Sebastianópolis do Sul" 3551306 sebastianopolense "MANOEL ERANI LEITE MAGALHÃES" 167,848 3513 18,03 99 0,773 48,78 24045,80127 18813,18047 91322,46
"Serra Azul" 3551405 serra-azulense "AUGUSTO FRASSETTO NETO" 283,144 14662 39,75 96,9 0,686 7,41 30237,27602 26323,56501 11955,52
Serrana 3551504 serranense "VALERIO ANTONIO GALANTE" 126,046 45107 308,44 97,5 0,729 7,85 124393,86169 124130,69363 21491,54
"Serra Negra" 3551603 serrano "SIDNEY ANTONIO FERRARESSO" 203,734 29229 129,52 97,8 0,767 12,31 102223,79222 93091,80207 25080,39
Sertãozinho 3551702 sertanezino "JOSÉ ALBERTO GIMENEZ" 403,089 125815 273,22 98,5 0,761 15,19 519898,95916 436472,44101 43728,51
"Sete Barras" 3551801 barrense "DEAN ALVES MARTINS" 1062,699 12832 12,24 96,1 0,673 4,95 40085,21132 36698,15678 31583,95
Severínia 3551900 severinense "CELSO DA SILVA" 140,46 17496 110,38 96 0,715 16,22 56762,33992 53372,90145 13667,33
Silveiras 3552007 silveirense "GUILHERME CARVALHO DA SILVA" 414,782 6302 13,96 98,2 0,678 14,29 24259,16692 21420,88003 10815,68
Socorro 3552106 socorrense "ANDRÉ EDUARDO BOZOLA DE SOUZA PINTO" 449,029 41005 81,7 97,7 0,729 12,08 103733,51939 94753,96146 20460,78
Sorocaba 3552205 sorocabano "JOSÉ CRESPO" 450,382 679378 1304,18 98,1 0,798 9,71 2904617,70346 2411150,68528 48271,34
"Sud Mennucci" 3552304 sud-mennucciano "JULIO CESAR GOMES" 594,744 7718 12,57 98,3 0,747 9,43 36969,41725 34834,06856 23184,11
Sumaré 3552403 sumareense "LUIZ ALFREDO CASTRO RUZZA DALBEN" 153,465 282441 1572,04 97,7 0,762 8,88 697378,01979 594154,62105 50345,14
Suzano 3552502 suzanense "RODRIGO KENJI DE SOUZA ASHIUCHI" 206,236 297637 1272,93 96,7 0,765 10,75 754545,29123 600568,75131 37009,04
Suzanápolis 3552551 suzanapolense "ANTONIO ALCINO VIDOTTI" 330,587 3963 10,24 99,8 0,699 27,03 27632,55855 23024,92817 67940,53
Tabapuã 3552601 tabapuãnense "MARIA FELICIDADE PERES CAMPOS ARROYO" 345,792 12407 32,88 98,4 0,735 17,86 38949,30441 34205,20659 19749,6
Tabatinga 3552700 tabatinguense "EDUARDO PONQUIO MARTINEZ" 368,604 16496 39,74 96,5 0,704 14,15 42725,24708 36007,23217 17217,96
"Taboão da Serra" 3552809 taboense "FERNANDO FERNANDES FILHO" 20,388 289664 11994,31 96,9 0,769 13,3 799203,32595 687609,38547 31626,65
Taciba 3552908 tacibense "ALAIR ANTONIO BATISTA" 607,267 6285 9,41 99,3 0,723 12,35 40441,753 34172,34895 24555,73
Taguaí 3553005 taguaíno "JAIR CARIOVALDO CARNIATO" 145,332 13859 74,51 97,3 0,709 21,62 34774,55964 31443,80012 17218,27
Taiaçu 3553104 taiaçuense "SUELI APARECIDA MENDES BIANCARDI" 107,059 6295 55,27 97,8 0,71 37,04 23201,97518 18520,71058 14800,85
Taiúva 3553203 taiuvense "FRANCISCO SERGIO CLAPIS" 132,459 5566 41,12 97,8 0,76 34,48 20841,96812 19114,40334 20716,21
Tambaú 3553302 tambauense "RONI DONIZETI ASTORFO" 561,788 23207 39,88 97,7 0,731 13,2 84782,78536 70033,54986 22974,12
Tanabi 3553401 tanabiense "NORAIR CASSIANO DA SILVEIRA" 747,218 25967 32,25 99 0,748 4,02 77937,68822 64887,93619 36483,91
Tapiraí 3553500 tapiraiense "ALVINO GUILHERME MARZEUSKI" 755,1 7807 10,61 98,3 0,681 33,71 29032,22377 22549,15523 18272,43
Tapiratiba 3553609 tapiratibense "LUIZ ANTONIO PERES" 221,891 12960 57,23 98,2 0,751 6,94 46243,60329 36382,66474 24974,67
Taquaral 3553658 taquaralense "LAÉRCIO VICENTE SCARAMAL" 53,892 2811 50,58 98,2 0,759 31,25 15229,67138 13325,40252 13472,17
Taquaritinga 3553708 taquaritinguense "VANDERLEI JOSÉ MARSICO" 594,335 57177 90,95 98,2 0,748 11,01 195729,86329 172500,13688 25795,88
Taquarituba 3553807 taquaritubense "JOSE CLOVIS DE ALMEIDA" 448,515 23218 49,71 97,8 0,701 17,36 79379,34748 67145,29949 27996,22
Taquarivaí 3553856 taquarivaiense "MARIA SEBASTIANA CECÉ CARDOSO PRIOSTI" 231,792 5852 22,22 99,4 0,679 10,53 24023,00551 21773,57811 42467,23
Tarabai 3553906 tarabaíno "JOSE ROQUE DA SILVA LIRA" 201,385 7468 32,78 99,2 0,726 10,42 22139,79281 21005,02729 14869,7
Tarumã 3553955 tarumaense "OSCAR GOZZI" 302,913 15000 42,5 99 0,753 14,35 68265,10796 52735,48111 61201,45
Tatuí 3554003 tatuiano "MARIA JOSE PINTO VIEIRA DE CAMARGO" 523,749 121766 205,03 97,6 0,752 12,99 335219,54724 294013,76822 32295,15
Taubaté 3554102 taubateano "JOSE BERNARDO ORTIZ MONTEIRO JUNIOR" 625,003 314924 445,98 98,1 0,8 12,53 1150010,20818 1088507,18946 54552,88
Tejupá 3554201 tejupaense "PEDRO BERGAMO NETO" 296,189 4532 16,23 98,4 0,668 16,39 20384,66136 17024,99747 19600,21
"Teodoro Sampaio" 3554300 teodorense "AILTON CESAR HERLING" 1555,803 23148 13,74 97,1 0,741 14,08 73860,55533 65841,12864 20912,21
"Terra Roxa" 3554409 terra-roxense "MARCELINO ABBES FILHO" 221,541 9370 38,39 98,9 0,749 10,31 28597,7748 23725,92671 15994,36
Tietê 3554508 tieteense "VLAMIR DE JESUS SANDEI" 404,396 42076 91,09 97,1 0,778 9,42 146954,39967 133824,02054 42411,28
Timburi 3554607 timburiense "PAULO CESAR MINOZZI" 196,79 2658 13,45 99,7 0,71 47,62 17816,13234 15640,12207 17746,37
"Torre de Pedra" 3554656 torrepedrense "EMERSON JOSE DA MOTA" 71,348 2412 31,59 98,4 0,714 40 13407,93487 11846,5287 11634,39
Torrinha 3554706 torrinhense "RONALDO GASPARELO" 315,266 10010 29,59 96,4 0,744 19,42 27051,47801 22023,8828 21475,18
Trabiju 3554755 trabijuense "MAURILIO TAVONI JUNIOR" 63,421 1724 24,35 98,4 0,722 142,86 13199,32883 10945,36461 25550,7
Tremembé 3554805 tremembeense "MARCELO VAQUELI" 191,094 47185 214,17 97,8 0,785 11,95 115438,78802 113714,91882 16743,77
"Três Fronteiras" 3554904 trifonteirano "RUBENS JOSE BELAO" 151,594 5807 35,9 98,8 0,753 12,5 20281,16732 17199,62123 18648,54
Tuiuti 3554953 tuiutiense "JAIR FERNANDES GONÇALVES" 126,731 6894 46,8 97,3 0,728 18,87 21049,98575 18149,40958 12857,23
Tupã 3555000 tupãense "JOSE RICARDO RAYMUNDO" 627,986 65524 100,99 97,3 0,771 15,03 158108,32831 145306,54681 26771,08
"Tupi Paulista" 3555109 tupinense-paulista "ALEXANDRE TASSONI ANTONIO" 244,77 15495 58,16 99,4 0,769 18,18 45866,82798 38950,97427 18416,62
Turiúba 3555208 turiubano "RUBENS FERNANDO DE SOUZA" 153,235 2016 12,6 100 0,751 71,43 17138,43291 15593,11808 23335,27
Turmalina 3555307 turmalinense "ALEXANDRO RIBEIRO PEREIRA" 147,797 1727 13,37 97,1 0,736 90,91 16654,98595 14567,55513 33610,78
Ubarana 3555356 ubaranense "JOAO COSTA MENDONCA" 209,861 6309 25,23 99,7 0,7 10,87 27007,48148 24170,93582 57453,52
Ubatuba 3555406 ubatubano "DELCIO JOSÉ SATO" 708,105 90799 108,87 97,7 0,751 14,15 315083,35965 298156,69047 22247,7
Ubirajara 3555505 ubirajarense "JOSE ALTAIR GONCALVES" 282,179 4780 15,68 98,9 0,727 11,63 20437,85761 16562,92581 18842,14
Uchoa 3555604 uchoense "VALDEMIR ANTONIO PINHEIRO DE CARVALHO" 252,434 10110 37,51 98,2 0,721 10,64 41443,11356 36901,01191 36812,45
"União Paulista" 3555703 união-paulistense "CLEUSA GUI MARTINS" 79,056 1844 20,21 96,8 0,749 90,91 14795,32857 12195,37474 27391,37
Urânia 3555802 uraniense "MARCIO ARJOL DOMINGUES" 209,262 9114 42,29 100 0,746 10,53 25938,31201 22282,44791 20886,66
Uru 3555901 uruense "BENEDITO JOSÉ RIBEIRO" 146,901 1165 8,51 95,1 0,712 90,91 15080,53182 12808,9538 45209,33
Urupês 3556008 urupeense "ALCEMIR CÁSSIO GRÉGGIO" 323,916 13809 39,27 99,1 0,745 6,9 42321,88297 38027,05381 28564,11
"Valentim Gentil" 3556107 valentim-gentilense "ADILSON JESUS PEREZ SEGURA" 149,741 13326 73,72 98,8 0,735 10,93 41491,25856 33597,52379 25625,18
Valinhos 3556206 valinhense "ORESTES PREVITALE JUNIOR" 148,538 129193 718,7 97,2 0,819 7,18 551223,33114 465006,77039 46237,02
Valparaíso 3556305 valparaisense "LUCIO SANTO DE LIMA" 857,661 26480 26,33 98 0,725 15,53 81981,0777 76313,53161 38621,02
Vargem 3556354 vargense "SILAS MARQUES DA ROSA" 142,595 10537 61,71 98,1 0,699 17,54 23552,12652 21271,49876 11121,64
"Vargem Grande do Sul" 3556404 vargem-grandense "AMARILDO DUZI MORAES" 267,178 42845 146,94 98,8 0,737 10,79 106003,73403 99271,63142 22348,98
"Vargem Grande Paulista" 3556453 vargem-grandense "JOSUÉ SILVEIRA RAMOS" 42,489 52597 1012,1 97,2 0,77 8,11 161893,61096 140518,41277 35857,88
"Várzea Paulista" 3556503 varzino "JUVENAL ROSSI" 35,12 121838 3049,14 96,9 0,759 15,17 278885,58835 235746,21113 22356,93
"Vera Cruz" 3556602 vera-cruzense "RENATA ZOMPERO DIAS DEVITO" 247,716 10843 43,41 99 0,754 9,01 29102,65535 25985,75064 12178,63
Vinhedo 3556701 vinhedense "JAIME CESAR DA CRUZ" 81,604 78728 779,51 97,5 0,817 9,5 468512,38042 418356,27866 116199,28
Viradouro 3556800 viradourense "ANTONIO CARLOS RIBEIRO DE SOUZA" 217,726 18898 79,44 98,4 0,739 8,97 59293,68816 51606,34254 19091,99
"Vista Alegre do Alto" 3556909 vista-alegrense "LUÍS ANTÔNIO FIORANI" 95,429 8810 72,5 100 0,744 12,2 37513,17079 31374,57874 42434,86
"Vitória Brasil" 3556958 vitoriabrasiliense "ANA LUCIA OLHIER MODULO" 49,832 1840 34,95 98,5 0,725 66,67 13498,08908 11197,87992 18432,83
Votorantim 3557006 votorantinense "FERNANDO DE OLIVEIRA SOUZA" 183,517 122480 591,04 97,8 0,767 13,64 366924,73451 345414,68654 25036,13
Votuporanga 3557105 votuporanguense "JOÃO EDUARDO DADO LEITE DE CARVALHO" 420,703 94547 201,15 98,8 0,79 8,61 303453,50469 272054,23556 30269,67
Zacarias 3557154 zacariense "LUCINÉIA ZACARIAS" 319,056 2718 7,32 98,6 0,729 32,26 24744,74691 18714,16876 35478,15
Chavantes 3557204 chavantense "MARCIO DE JESUS DO REGO" 188,727 12418 64,4 98,6 0,729 5,29 38538,01922 34343,23006 16939,8
"Estiva Gerbi" 3557303 estivense "CLAUDIA BOTELHO DE OLIVEIRA DIEGUES" 74,144 11304 135,35 98,6 0,74 7,87 40727,84327 35422,87636 28302,88
